"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"4",1700758758248,"23/11/2023 16:59:18",1700758758248,0,"23/11/2023 16:59:18",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",49541.996,70974.983,70979.107,49541.996,70974.983,70979.107,1,49541.996,21437.111,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF30579"
"5",1700758758248,"23/11/2023 16:59:18",1700758758248,0,"23/11/2023 16:59:18",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",70654.11,70974.983,70979.107,70654.11,70974.983,70979.107,1,70654.11,324.996999999988,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF30579"
"6",1700758779736,"23/11/2023 16:59:39",1700758779736,0,"23/11/2023 16:59:39",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",21498.6230000007,21495.403,21498.6230000007,21498.6230000007,21495.403,21498.6230000007,1,21498.6230000007,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF30579"
"7",1700758779738,"23/11/2023 16:59:39",1700758779738,0,"23/11/2023 16:59:39",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6606.224,21495.403,21499.595,6606.224,21495.403,21499.595,1,6606.224,14893.371,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF30579"
"8",1700758779738,"23/11/2023 16:59:39",1700758779738,0,"23/11/2023 16:59:39",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",10828.083,21495.403,21499.595,10828.083,21495.403,21499.595,1,10828.083,10671.512,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF30579"
"9",1700758779738,"23/11/2023 16:59:39",1700758779738,0,"23/11/2023 16:59:39",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",13716.394,21495.403,21499.595,13716.394,21495.403,21499.595,1,13716.394,7783.201,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF30579"
"10",1700758809481,"23/11/2023 17:00:09",1700758809481,0,"23/11/2023 17:00:09",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",29748.7200000007,29745.31,29748.7200000007,29748.7200000007,29745.31,29748.7200000007,1,29748.7200000007,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF30579"
"11",1700758809483,"23/11/2023 17:00:09",1700758809483,0,"23/11/2023 17:00:09",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",21386.829,29745.31,29749.43,21386.829,29745.31,29749.43,1,21386.829,8362.601,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF30579"
"12",1700758809483,"23/11/2023 17:00:09",1700758809483,0,"23/11/2023 17:00:09",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",25082.928,29745.31,29749.43,25082.928,29745.31,29749.43,1,25082.928,4666.50199999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF30579"
"13",1700758809483,"23/11/2023 17:00:09",1700758809483,0,"23/11/2023 17:00:09",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",29170.304,29745.31,29749.43,29170.304,29745.31,29749.43,1,29170.304,579.125999999989,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF30579"
"14",1700758809485,"23/11/2023 17:00:09",1700758809485,0,"23/11/2023 17:00:09",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF30579"
"1",1700758716394,"23/11/2023 16:58:36",1700758716394,0,"23/11/2023 16:58:36",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF71871"
"2",1700758739917,"23/11/2023 16:58:59",1700758739917,0,"23/11/2023 16:58:59",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",23530.4539999978,23519.531,23530.4539999978,23530.4539999978,23519.531,23530.4539999978,1,23530.4539999978,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF71871"
"3",1700758739920,"23/11/2023 16:58:59",1700758739920,0,"23/11/2023 16:58:59",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",1718.04,23519.531,23536.211,1718.04,23519.531,23536.211,1,1718.04,21818.171,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF71871"
"4",1700758739920,"23/11/2023 16:58:59",1700758739920,0,"23/11/2023 16:58:59",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",10283.581,23519.531,23536.211,10283.581,23519.531,23536.211,1,10283.581,13252.63,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF71871"
"5",1700758739921,"23/11/2023 16:58:59",1700758739921,0,"23/11/2023 16:58:59",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",22785.611,23519.531,23536.211,22785.611,23519.531,23536.211,1,22785.611,750.599999999999,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF71871"
"6",1700758747672,"23/11/2023 16:59:07",1700758747672,0,"23/11/2023 16:59:07",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",7770.62299999702,7764.912,7770.62299999702,7770.62299999702,7764.912,7770.62299999702,1,7770.62299999702,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF71871"
"7",1700758747672,"23/11/2023 16:59:07",1700758747672,0,"23/11/2023 16:59:07",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",3536.16,7764.912,7771.323,3536.16,7764.912,7771.323,1,3536.16,4235.163,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF71871"
"8",1700758747673,"23/11/2023 16:59:07",1700758747673,0,"23/11/2023 16:59:07",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",4270.08,7764.912,7771.72299999851,4270.08,7764.912,7771.72299999851,1,4270.08,3501.64299999851,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF71871"
"9",1700758747673,"23/11/2023 16:59:07",1700758747673,0,"23/11/2023 16:59:07",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",5596.512,7764.912,7772.02299999926,5596.512,7764.912,7772.02299999926,1,5596.512,2175.51099999926,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF71871"
"10",1700758752463,"23/11/2023 16:59:12",1700758752463,0,"23/11/2023 16:59:12",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",4797.411,4787.16,4797.411,4797.411,4787.16,4797.411,1,4797.411,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF71871"
"11",1700758752469,"23/11/2023 16:59:12",1700758752469,0,"23/11/2023 16:59:12",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",2018.28,4787.16,4802.71099999702,2018.28,4787.16,4802.71099999702,1,2018.28,2784.43099999702,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF71871"
"12",1700758752470,"23/11/2023 16:59:12",1700758752470,0,"23/11/2023 16:59:12",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",2702.16,4787.16,4803.84,2702.16,4787.16,4803.84,1,2702.16,2101.68,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF71871"
"13",1700758752471,"23/11/2023 16:59:12",1700758752471,0,"23/11/2023 16:59:12",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",3719.64,4787.16,4803.84,3719.64,4787.16,4803.84,1,3719.64,1084.2,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF71871"
"14",1700758752473,"23/11/2023 16:59:12",1700758752473,0,"23/11/2023 16:59:12",152734,7,"questionnaire-uu2n",NA,33168735,9820915,NA,"rejected - time limit reached",NA,"655f821c784084737cfa47f6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1920x1200","1821x983",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF71871"
"1",1700759186644,"23/11/2023 17:06:26",1700759186644,0,"23/11/2023 17:06:26",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF77780"
"2",1700759281481,"23/11/2023 17:08:01",1700759281481,0,"23/11/2023 17:08:01",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",94831.902,94815.236,94831.902,94831.902,94815.236,94831.902,1,94831.902,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF77780"
"3",1700759281483,"23/11/2023 17:08:01",1700759281483,0,"23/11/2023 17:08:01",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",74965.505,94815.236,94831.902,74965.505,94815.236,94831.902,1,74965.505,19866.397,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF77780"
"4",1700759281483,"23/11/2023 17:08:01",1700759281483,0,"23/11/2023 17:08:01",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",85415.35,94815.236,94831.902,85415.35,94815.236,94831.902,1,85415.35,9416.552,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF77780"
"5",1700759281484,"23/11/2023 17:08:01",1700759281484,0,"23/11/2023 17:08:01",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",88765.478,94815.236,94831.902,88765.478,94815.236,94831.902,1,88765.478,6066.424,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF77780"
"6",1700759304812,"23/11/2023 17:08:24",1700759304812,0,"23/11/2023 17:08:24",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",23365.223,23349.854,23365.223,23365.223,23349.854,23365.223,1,23365.223,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF77780"
"7",1700759304816,"23/11/2023 17:08:24",1700759304816,0,"23/11/2023 17:08:24",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",9066.567,23349.854,23366.52,9066.567,23349.854,23366.52,1,9066.567,14299.953,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF77780"
"8",1700759304816,"23/11/2023 17:08:24",1700759304816,0,"23/11/2023 17:08:24",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",12516.429,23349.854,23366.52,12516.429,23349.854,23366.52,1,12516.429,10850.091,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF77780"
"9",1700759304817,"23/11/2023 17:08:24",1700759304817,0,"23/11/2023 17:08:24",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",22782.947,23349.854,23366.52,22782.947,23349.854,23366.52,1,22782.947,583.572999999989,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF77780"
"10",1700759467996,"23/11/2023 17:11:07",1700759467996,0,"23/11/2023 17:11:07",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",163129.668999997,163114.341,163129.668999997,163129.668999997,163114.341,163129.668999997,1,163129.668999997,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF77780"
"11",1700759468005,"23/11/2023 17:11:08",1700759468005,0,"23/11/2023 17:11:08",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",159714.214,163114.341,163131.007,159714.214,163114.341,163131.007,1,159714.214,3416.79300000006,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF77780"
"12",1700759468005,"23/11/2023 17:11:08",1700759468005,0,"23/11/2023 17:11:08",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",160531.111,163114.341,163131.007,160531.111,163114.341,163131.007,1,160531.111,2599.89600000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF77780"
"13",1700759468006,"23/11/2023 17:11:08",1700759468006,0,"23/11/2023 17:11:08",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",162647.693,163114.341,163131.007,162647.693,163114.341,163131.007,1,162647.693,483.314000000013,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF77780"
"14",1700759468013,"23/11/2023 17:11:08",1700759468013,0,"23/11/2023 17:11:08",152734,7,"questionnaire-uu2n",NA,33169036,9820987,NA,"rejected - time limit reached",NA,"655f83664c219c2e7e656e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF77780"
"1",1700764067464,"23/11/2023 18:27:47",1700764067464,0,"23/11/2023 18:27:47",152734,7,"questionnaire-uu2n",NA,33171434,9821731,NA,"rejected - time limit reached",NA,"655f996826dab97e2e5df13e","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x739",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF60784"
"2",1700764100140,"23/11/2023 18:28:20",1700764100140,0,"23/11/2023 18:28:20",152734,7,"questionnaire-uu2n",NA,33171434,9821731,NA,"rejected - time limit reached",NA,"655f996826dab97e2e5df13e","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x739",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",32687.846999994,32681.499,32687.846999994,32687.846999994,32681.499,32687.846999994,1,32687.846999994,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF60784"
